"task_id","bucket","category","direction","plan_a_slot","plan_b_slot","plan_a_text_sha256","plan_b_text_sha256","generated_text_sha256","reference_id"
"dbd970b0b1e9b8840db59a8d","generated_local_only","generated_reference","original_first","original:cyberdesk","local-only:hooper","a5eb2a7a2bc9810c89b4d488eedb666abc300a8b3fc41b865a33417e909a288f","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","cyberdesk"
"7b22264321aa8f5704755636","generated_local_only","generated_reference","generated_first","local-only:hooper","original:remotion-ai","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","a1db6a7f50f63f1e382f0276ec390d745dfcd680d68bcea160a045b6c8daf814","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","remotion-ai"
"1c4fb323328140746482c48a","generated_local_only","generated_reference","original_first","original:remotion-ai","local-only:hooper","a1db6a7f50f63f1e382f0276ec390d745dfcd680d68bcea160a045b6c8daf814","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","remotion-ai"
"8b51824ed7fd610f1d98e92c","generated_local_only","generated_reference","generated_first","local-only:hooper","original:lumivisor","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","7417287441e403253d30caba989c9a87c36b95de1d711139f075fdfbc9d5bff9","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","lumivisor"
"66b5983961cf8985b404da8e","generated_local_only","generated_reference","original_first","original:lumivisor","local-only:hooper","7417287441e403253d30caba989c9a87c36b95de1d711139f075fdfbc9d5bff9","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","lumivisor"
"8c900f391f7179323df9dd5d","generated_local_only","generated_reference","generated_first","local-only:hooper","original:lockguard","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","85586363742e7fad98837786cac3e08b5153593f61259922f220c27b576993f8","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","lockguard"
"6f854e6d406e3e52642acf3d","generated_local_only","generated_reference","original_first","original:lockguard","local-only:hooper","85586363742e7fad98837786cac3e08b5153593f61259922f220c27b576993f8","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","lockguard"
"f70be7a83d5c879fee730f31","generated_local_only","generated_reference","generated_first","local-only:hooper","original:rent-a-bee","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","a7c6204eb60db33593223d9c9797511d942dcba156803109bf96e52826bdabe5","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","rent-a-bee"
"4869492ba1b8e0a3377cd43a","generated_local_only","generated_reference","original_first","original:rent-a-bee","local-only:hooper","a7c6204eb60db33593223d9c9797511d942dcba156803109bf96e52826bdabe5","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","rent-a-bee"
"57111d0ffb07687854b371a3","generated_local_only","generated_reference","generated_first","local-only:hooper","original:prolo-ring","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","b0a8919ffab7e27b2f6225182dd761f3d5e6e75f4463bd4a5d720d6ed475bde2","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","prolo-ring"
"a0d16264c263f5054861a622","generated_local_only","generated_reference","original_first","original:prolo-ring","local-only:hooper","b0a8919ffab7e27b2f6225182dd761f3d5e6e75f4463bd4a5d720d6ed475bde2","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","prolo-ring"
"e7dc5a7d080a573fbf98aa72","generated_local_only","generated_reference","generated_first","local-only:hooper","original:viaia","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","60245d6c6a51078aecaf432c550820b42dfdb42b75bd0d88c26865c5dcf681d7","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","viaia"
"8bb7b7bd5f7096a1d0a9d884","generated_local_only","generated_reference","original_first","original:viaia","local-only:hooper","60245d6c6a51078aecaf432c550820b42dfdb42b75bd0d88c26865c5dcf681d7","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","viaia"
"ede1aa508ed0b607a1302b2e","generated_local_only","generated_reference","generated_first","local-only:hooper","original:sale-finder","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","99a71556f4da16dc0514ab1318c580866b639a23ebca1f263f91032738283bb2","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","sale-finder"
"c611e3d3b8c60c614142b517","generated_local_only","generated_reference","original_first","original:sale-finder","local-only:hooper","99a71556f4da16dc0514ab1318c580866b639a23ebca1f263f91032738283bb2","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","sale-finder"
"4c2b190d98d3194ccad505a9","generated_local_only","generated_reference","generated_first","local-only:hooper","original:robotin-r2","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","11dd1ff97c27a5f0abe66777b3d339935692c516dd1b68b712d1db295b02433d","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","robotin-r2"
"4543465e1cd93b9fce84755f","generated_local_only","generated_reference","original_first","original:robotin-r2","local-only:hooper","11dd1ff97c27a5f0abe66777b3d339935692c516dd1b68b712d1db295b02433d","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","robotin-r2"
"74d5a0bda805c316d3c1ee68","generated_local_only","generated_reference","generated_first","local-only:hooper","original:bugout-battery","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","16027f289600dd624cccc54df40acdeec53500deb99302a6a427d617baebcea0","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","bugout-battery"
"ac630f0a23bbaa83798eb4c6","generated_local_only","generated_reference","original_first","original:bugout-battery","local-only:hooper","16027f289600dd624cccc54df40acdeec53500deb99302a6a427d617baebcea0","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","2273ed0fa9f74037405d6b70e3dff086cd3e92a0875d47f7ad18fb56feca7752","bugout-battery"
"893dfb6a8b466b7da4baaf5d","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:toolkaiser","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","2d0bf42af985dca46d192076249f2ff225159edced765e523d11df6ed8ac9638","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","toolkaiser"
"c2bfb35f55b012f2e07eff89","generated_local_only","generated_reference","original_first","original:toolkaiser","local-only:voyagx","2d0bf42af985dca46d192076249f2ff225159edced765e523d11df6ed8ac9638","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","toolkaiser"
"0da9c2698b885eaa4f349d93","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:kebo","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","aa5f9558db21564e3a2b1ba7ab450e67d48c8dc3c36bf78e57b61b310977341e","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","kebo"
"b129380d271e9dff5921600f","generated_local_only","generated_reference","original_first","original:kebo","local-only:voyagx","aa5f9558db21564e3a2b1ba7ab450e67d48c8dc3c36bf78e57b61b310977341e","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","kebo"
"28423dbcd34500b460fad276","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:kujietool","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","69db6f7ae6b516bfde4294aa7e7c619713dde652b97c3e29afb61b71f645217d","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","kujietool"
"2ee0d6839368e3c5cd437e7f","generated_local_only","generated_reference","original_first","original:kujietool","local-only:voyagx","69db6f7ae6b516bfde4294aa7e7c619713dde652b97c3e29afb61b71f645217d","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","kujietool"
"cff9d69b3b5b2197c4c8c54f","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:genaix","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","a2763eb0a850c90a9c3db2e9e5fa4a09964db60aa817ae5312bd9f83ed62fac2","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","genaix"
"a42f58895beceae67a9e5e93","generated_local_only","generated_reference","original_first","original:genaix","local-only:voyagx","a2763eb0a850c90a9c3db2e9e5fa4a09964db60aa817ae5312bd9f83ed62fac2","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","genaix"
"cf3c6fb0d561dce09d30254a","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:hply","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","2b9ec4f0a2c9962a51def02a800b502f5478cdb6e5dcfb6d6336e56b6e89cda7","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","hply"
"c8a47cf8e50b6a10c88ee4ce","generated_local_only","generated_reference","original_first","original:hply","local-only:voyagx","2b9ec4f0a2c9962a51def02a800b502f5478cdb6e5dcfb6d6336e56b6e89cda7","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","hply"
"b7fa0b5a385b40d4f92a7d5b","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:pictomic","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","e133ba0ed3f49b5ec25f7860f9d4c1f2f7cfaa92352e24ddc1e3fbc242026551","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","pictomic"
"92f9d796a98f4f04202e7a95","generated_local_only","generated_reference","original_first","original:pictomic","local-only:voyagx","e133ba0ed3f49b5ec25f7860f9d4c1f2f7cfaa92352e24ddc1e3fbc242026551","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","pictomic"
"2b7730817caa0d878443815e","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:humanecheck","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","5ed9c1bb776a21656f9a183c202d2ec131c28ee51b1bb262b94120d1d78249e1","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","humanecheck"
"815668eca6e59824ae8eea03","generated_local_only","generated_reference","original_first","original:humanecheck","local-only:voyagx","5ed9c1bb776a21656f9a183c202d2ec131c28ee51b1bb262b94120d1d78249e1","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","humanecheck"
"15300e3be3aff36dc5bd7f59","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:ubo-pod","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","168019bd98a32a5b70bbd3d571cf642c5ab036f9fb8a105c797a04a40cb31d32","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","ubo-pod"
"40104a69fc1248f9fe7f894d","generated_local_only","generated_reference","original_first","original:ubo-pod","local-only:voyagx","168019bd98a32a5b70bbd3d571cf642c5ab036f9fb8a105c797a04a40cb31d32","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","ubo-pod"
"c1f5ae7f5a763a6be5e491e0","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:dreamie","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","ad7f5f72811c15c249462f319fa83d5e8475e7f1c8d8f800c0b38580fbe5bf4e","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","dreamie"
"e787a679523b24285caa815a","generated_local_only","generated_reference","original_first","original:dreamie","local-only:voyagx","ad7f5f72811c15c249462f319fa83d5e8475e7f1c8d8f800c0b38580fbe5bf4e","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","dreamie"
"2bb96d3f1e4fbdb588ff9054","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:pickup","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","ec828e8c63ce315146acb6e429c46a9969ac598304bb7746444cd2681250629b","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","pickup"
"9205758915e32d8b3b0d9752","generated_local_only","generated_reference","original_first","original:pickup","local-only:voyagx","ec828e8c63ce315146acb6e429c46a9969ac598304bb7746444cd2681250629b","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","pickup"
"225a9a288eea319c20893c0c","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:angelry","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","9a2b3163172ed0dd22fec559790c821c9291f5e5301c5f8c794976f84a2bf15c","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","angelry"
"9932a912527668b1312d949e","generated_local_only","generated_reference","original_first","original:angelry","local-only:voyagx","9a2b3163172ed0dd22fec559790c821c9291f5e5301c5f8c794976f84a2bf15c","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","angelry"
"8f2fc24f9d84e55733a3b753","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:soloist","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","e5c3778bdcb7700aae7af216ea934e9af1195b409f47d8918c6d5a16e5e66c70","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","soloist"
"d08fcc0631849569d2b47641","generated_local_only","generated_reference","original_first","original:soloist","local-only:voyagx","e5c3778bdcb7700aae7af216ea934e9af1195b409f47d8918c6d5a16e5e66c70","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","soloist"
"34fb94b8f841d8c6ed1c0668","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:cop-rights","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","e8292275104e5d5c5a1bd4057c88a796515519110881d05414c8f80b242b951d","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","cop-rights"
"cc2d57ace3e52e22bc2ea230","generated_local_only","generated_reference","original_first","original:cop-rights","local-only:voyagx","e8292275104e5d5c5a1bd4057c88a796515519110881d05414c8f80b242b951d","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","cop-rights"
"b4d6ab0ed2e65e94f302c9d6","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:zulni","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","47a4deea25663ec2640e191235bde35734ebd562418c59679737cc47e7a0b64b","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","zulni"
"62f60386747e66756f66bb29","generated_local_only","generated_reference","original_first","original:zulni","local-only:voyagx","47a4deea25663ec2640e191235bde35734ebd562418c59679737cc47e7a0b64b","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","zulni"
"b274b053b8251cce4d0549f2","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:voyagx","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","d9a193ff6a51d00e8b26cb3178e0beb0ef707332bcd93a8f09fe3f38fd697321","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","voyagx"
"33d1cb40aabb05fb80036810","generated_local_only","generated_reference","original_first","original:voyagx","local-only:voyagx","d9a193ff6a51d00e8b26cb3178e0beb0ef707332bcd93a8f09fe3f38fd697321","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","voyagx"
"053eb1a4c21bcce89f003f4d","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:clockchain","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","53aff7862f42a2fa6ed3d9592cf4b898aa7e75287aeb570a7930b2ed47d80db4","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","clockchain"
"1e7beb09bcafb4d42906961d","generated_local_only","generated_reference","original_first","original:clockchain","local-only:voyagx","53aff7862f42a2fa6ed3d9592cf4b898aa7e75287aeb570a7930b2ed47d80db4","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","clockchain"
"3c97d3383292d5f320aab041","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:my-story","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","42ceb839f260704e0146114892261ce378873dc829592e9df08ef6f0260ee5d8","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","my-story"
"9cf747763701665a1b34010f","generated_local_only","generated_reference","original_first","original:my-story","local-only:voyagx","42ceb839f260704e0146114892261ce378873dc829592e9df08ef6f0260ee5d8","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","my-story"
"8608ac185f7be7d6c1e3b605","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:hooper","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","de2d4db31657fbd2bc0a5d4fc1eac231f8a48fe37fabef7f80ba12a5c6e1617b","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","hooper"
"723760d384a72f60b404ac13","generated_local_only","generated_reference","original_first","original:hooper","local-only:voyagx","de2d4db31657fbd2bc0a5d4fc1eac231f8a48fe37fabef7f80ba12a5c6e1617b","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","hooper"
"89e91e7321903f76f99afb4e","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:lifesummary","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","0a8a6fe57a7b0e4a5d0a6d0eb186271d4b0ab0e0aad3369581af7eb679c313de","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","lifesummary"
"8bb425a7253cce43c32bea93","generated_local_only","generated_reference","original_first","original:lifesummary","local-only:voyagx","0a8a6fe57a7b0e4a5d0a6d0eb186271d4b0ab0e0aad3369581af7eb679c313de","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","lifesummary"
"73d4325ff736527d4281890d","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:fraction","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","38a892df52e4e0b84a7ea0d1fbaf9ba535f568579907894c8bafaef58a0615a3","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","fraction"
"7f22fcc313a4647bdb059238","generated_local_only","generated_reference","original_first","original:fraction","local-only:voyagx","38a892df52e4e0b84a7ea0d1fbaf9ba535f568579907894c8bafaef58a0615a3","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","fraction"
"99fa94fee9027836559fb1f6","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:cyberdesk","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","a5eb2a7a2bc9810c89b4d488eedb666abc300a8b3fc41b865a33417e909a288f","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","cyberdesk"
"be01ced856050f6ce1a47d29","generated_local_only","generated_reference","original_first","original:cyberdesk","local-only:voyagx","a5eb2a7a2bc9810c89b4d488eedb666abc300a8b3fc41b865a33417e909a288f","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","cyberdesk"
"1bc8a66415248683f996586a","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:remotion-ai","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","a1db6a7f50f63f1e382f0276ec390d745dfcd680d68bcea160a045b6c8daf814","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","remotion-ai"
"b08dcf96aabc148124a3efd0","generated_local_only","generated_reference","original_first","original:remotion-ai","local-only:voyagx","a1db6a7f50f63f1e382f0276ec390d745dfcd680d68bcea160a045b6c8daf814","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","remotion-ai"
"1ce1f03fc22905569a203c13","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:lumivisor","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","7417287441e403253d30caba989c9a87c36b95de1d711139f075fdfbc9d5bff9","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","lumivisor"
"1917094a738997e5da381987","generated_local_only","generated_reference","original_first","original:lumivisor","local-only:voyagx","7417287441e403253d30caba989c9a87c36b95de1d711139f075fdfbc9d5bff9","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","lumivisor"
"b110f69ee570aa3be920a2b4","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:lockguard","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","85586363742e7fad98837786cac3e08b5153593f61259922f220c27b576993f8","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","lockguard"
"6fb82ea55f378853219347bf","generated_local_only","generated_reference","original_first","original:lockguard","local-only:voyagx","85586363742e7fad98837786cac3e08b5153593f61259922f220c27b576993f8","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","lockguard"
"b411f473c496d23b8be1d385","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:rent-a-bee","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","a7c6204eb60db33593223d9c9797511d942dcba156803109bf96e52826bdabe5","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","rent-a-bee"
"cc803ac00ea2b48b7129f17b","generated_local_only","generated_reference","original_first","original:rent-a-bee","local-only:voyagx","a7c6204eb60db33593223d9c9797511d942dcba156803109bf96e52826bdabe5","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","rent-a-bee"
"d7a20d2135ace3c973da4266","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:prolo-ring","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","b0a8919ffab7e27b2f6225182dd761f3d5e6e75f4463bd4a5d720d6ed475bde2","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","prolo-ring"
"09f33a4d0f36417667c6a52e","generated_local_only","generated_reference","original_first","original:prolo-ring","local-only:voyagx","b0a8919ffab7e27b2f6225182dd761f3d5e6e75f4463bd4a5d720d6ed475bde2","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","prolo-ring"
"57c2197f477e1f02fb2809ea","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:viaia","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","60245d6c6a51078aecaf432c550820b42dfdb42b75bd0d88c26865c5dcf681d7","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","viaia"
"274561789498b4d8857c8b34","generated_local_only","generated_reference","original_first","original:viaia","local-only:voyagx","60245d6c6a51078aecaf432c550820b42dfdb42b75bd0d88c26865c5dcf681d7","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","viaia"
"530b52a97dace10531c75529","generated_local_only","generated_reference","generated_first","local-only:voyagx","original:sale-finder","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","99a71556f4da16dc0514ab1318c580866b639a23ebca1f263f91032738283bb2","24962dbe29d7715f4758a690b5239fb1f0ba6dc611d409e7900b1463e00a7a90","sale-finder"
